page_title,comments,url,date,pred_lang,gpt_toxic_class
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Πεστα Μπογιοπουλε !!,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Greeklish,2
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Mpeos mono,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,English,2
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Από χθές συμπαθώ τον μπεο,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Greek,2
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Πες τα Μπεο!!! Ολοι αυτα σκέφτονται αλλα φοβουνται να τα πουν...,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,English,2
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,......ετσι...με.τον Αχιλλέα...,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Greeklish,2
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Δον Κορλεονε,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,English,2
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Μπέο σαγαπω ,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,English,2
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Καλησπέρα διευθυντής 4 δημοτικού αμαλιαδας εδω..ο μπεος πρεπει να γυρίσει να τελειώσει την Τετάρτη δημοτικου,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Other,2
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Γεια σου ρε Μπέο Άρχοντα! Νούμερα και πoύστnδεs είναι!,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,English,2
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,"Μπράβο στον κ.ΜΠΕΟ,ευγε",https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Greeklish,2
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,"Γεια σου ρε Μπεο αλανι,πολυ σωστα τα ειπε...εχουμε κανει την παραφυση κανονικοτητα!",https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Other,2
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Κατάντια,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,English,2
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,ΣΩΣΤΟΣ Ο ΜΠΕΟΟΣΣΣΣ,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Greek,2
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Δεν είμαστε λαός ,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Greeklish,5
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,"Πες αυτα που λεμε Μπεο !!!!!!
Το γυαλίζουν το πόμολο!!!!!!!!",https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Greeklish,2
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Μπράβο αχχιλεα,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Greeklish,2
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,μια χαρα ειναι ο μπεος...οι αλλοι ειναιχειροτεροι που το παιζουν πιο προχωρημενοι...,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Other,2
Σταθακόπουλος: Τα «Γλυπτά του Παρθενώνα» ήταν μόνο η αφορμή,"Όταν θα σεβαστούμε την ιστορία μας και τις παραδόσεις μας της  ελληνορθόδοξες, τότε θα μας σέβονται και οι άλλοι λαοί, έχουμε ξεπέσει σαν έθνος",https://www.youtube.com/watch?v=avB5OtMKQRc,2023-10-07,English,2
Σταθακόπουλος: Τα «Γλυπτά του Παρθενώνα» ήταν μόνο η αφορμή,Υποκλίνομαι στις σκέψεις του κυρίου Σταθακοπούλου !,https://www.youtube.com/watch?v=avB5OtMKQRc,2023-11-25,Greek,2
Σταθακόπουλος: Τα «Γλυπτά του Παρθενώνα» ήταν μόνο η αφορμή,Μια χώρα οπως η Βρετανία ακομη και οσο καλη σχέση και αν έχει με την Τουρκία...δεν πρέπει να αγνοεί την Ελλάδα ως κράτος και γεωπολιτικό χώρο  !!!,https://www.youtube.com/watch?v=avB5OtMKQRc,2023-11-25,Other,2
Σταθακόπουλος: Τα «Γλυπτά του Παρθενώνα» ήταν μόνο η αφορμή,Η Αγγλία μετά το 1945 η στάση της απέναντι στα Ελληνικά συμφέροντα ήταν πάντοτε εχθρική.,https://www.youtube.com/watch?v=avB5OtMKQRc,2023-11-26,Greek,5
Σταθακόπουλος: Τα «Γλυπτά του Παρθενώνα» ήταν μόνο η αφορμή,"Ένας καταπληκτικός Επιστημωνασο Κ Σταθάκοπουλος Μον αλήθειες ΑΚΟΥΣ με επιχειρηματα ,,, ΜΠΡΑΒΟ ",https://www.youtube.com/watch?v=avB5OtMKQRc,2023-11-26,Other,2
Σταθακόπουλος: Τα «Γλυπτά του Παρθενώνα» ήταν μόνο η αφορμή,Μπράβο σας κ Σταθακόπουλε συμφωνώ απόλυτα με τα λεγόμενα σας!!!!,https://www.youtube.com/watch?v=avB5OtMKQRc,2023-11-26,Greek,2
Σταθακόπουλος: Τα «Γλυπτά του Παρθενώνα» ήταν μόνο η αφορμή,"Μάθετε κάτι που ίσως δεν ξέρετε, οι εχθροί της Ελλάδας είναι κατά σειρά Γερμανία, Αγγλία, και μετά η Τουρκία.",https://www.youtube.com/watch?v=avB5OtMKQRc,2023-11-25,Other,2
Σταθακόπουλος: Τα «Γλυπτά του Παρθενώνα» ήταν μόνο η αφορμή,Τα συμφέροντα δεν είναι σταθερά. Και ερμηνεύονται και αυτά.,https://www.youtube.com/watch?v=avB5OtMKQRc,2023-11-25,Greek,2
Σταθακόπουλος: Τα «Γλυπτά του Παρθενώνα» ήταν μόνο η αφορμή,"ΟΧΙ ΔΑΝΙΣΜΟ ΕΠΙΣΤΡΟΦΗ ΓΙΑ ΠΑΝΤΑ 🇬🇷🇬🇷🇬🇷
ΕΜΕΙΣ ΔΕΝ ΤΟΥΣ ΤΑ ΔΑΝΙΣΑΜΕ.....ΜΑΣ ΤΑ ΕΚΛΕΨΑΝ",https://www.youtube.com/watch?v=avB5OtMKQRc,2023-11-26,Greek,2
Σταθακόπουλος: Τα «Γλυπτά του Παρθενώνα» ήταν μόνο η αφορμή,Παρόμοιο διπλωματικό φιάσκο είχαν κάνει οι Γερμανοί στην Ναμίμπια όταν ήρθε να παραλάβει κάτι κόκκαλα από την αποικιοκρατία. Για να μη ζητήσουν κι άλλα. Συμπεριφέρονται στην Ελλάδα με όρους αποικιοκρατίας.,https://www.youtube.com/watch?v=avB5OtMKQRc,2023-11-27,English,2
Σταθακόπουλος: Τα «Γλυπτά του Παρθενώνα» ήταν μόνο η αφορμή,Αυτό κολλάει με την παροιμία οποίος δεν πενευει και δεν προσέχει το σπίτι του πέφτει και τον πλακώνει αφού μας έχουν όλοι στη σφαλιαρα,https://www.youtube.com/watch?v=avB5OtMKQRc,2023-11-26,Other,5
Σταθακόπουλος: Τα «Γλυπτά του Παρθενώνα» ήταν μόνο η αφορμή,"Για μενα ηταν μεγαλη προσβολη αυτο που εκανε ο Σουνακ, ο Ινδος...",https://www.youtube.com/watch?v=avB5OtMKQRc,2023-11-26,English,5
Σταθακόπουλος: Τα «Γλυπτά του Παρθενώνα» ήταν μόνο η αφορμή,Μονο η ενοχες φέρνουν τέτοιες αντιδράσεις!!! Ο ένοχος δεν θελει να ακούσει την αλήθεια!!!,https://www.youtube.com/watch?v=avB5OtMKQRc,2023-11-28,Greek,5
Σταθακόπουλος: Τα «Γλυπτά του Παρθενώνα» ήταν μόνο η αφορμή,Και πότε ήτανε με την Ελλάδα!!! Μη τρελαθουμε!!!!,https://www.youtube.com/watch?v=avB5OtMKQRc,2023-11-28,English,2
Σταθακόπουλος: Τα «Γλυπτά του Παρθενώνα» ήταν μόνο η αφορμή,ΕΥΓΕ ΚΥΡΙΕ ΣΤΑΘΑΚΟΠΟΥΛΕ,https://www.youtube.com/watch?v=avB5OtMKQRc,2023-11-27,English,2
Σταθακόπουλος: Τα «Γλυπτά του Παρθενώνα» ήταν μόνο η αφορμή,"Όχι ""μάρμαρα"".",https://www.youtube.com/watch?v=avB5OtMKQRc,2023-11-25,Other,5
Σταθακόπουλος: Τα «Γλυπτά του Παρθενώνα» ήταν μόνο η αφορμή,"πιο ρηχές και παιδιάστικες ερωτησεις, δεν εχω ξανακουσει να γινονται απο ""δημοσιογραφο""..",https://www.youtube.com/watch?v=avB5OtMKQRc,2023-11-27,Other,2
Σταθακόπουλος: Τα «Γλυπτά του Παρθενώνα» ήταν μόνο η αφορμή,ΝΑ ΣΤΑΜΑΤΗΣΟΥΜΕ ΝΑ ΣΤΕΛΝΟΥΜΕ ΣΤΟΥΣ ΤΕΛΕΙΟΜΕΝΟΥΣ ΦΛΟΡΟΥΣ ΑΓΓΛΟΥΣ ΠΡΟΤΕΣ ΥΛΕΣ ΝΑ ΠΑΡΟΥΜΕ ΠΙΣΟ ΤΑ ΑΓΑΛΜΑΤΑ ΠΟΥ ΕΧΟΥΝΕ ΒΓΑΛΕΙ ΤΑ ΑΓΓΛΑΚΙΑ 5 ΦΟΡΕΣ ΤΟ ΧΡΕΟΣ ΤΗΣ ΕΛΛΑΔΑΣ ΠΙΟΙ ΕΙΝΑΙ ΟΙ ΑΓΓΛΟΙ ΤΙ ΕΙΝΑΙ ΜΕΘΥΣΜΕΝΕΣ ΑΔΕΡΦΕΣ ΤΟΥ ΠΛΑΝΗΤΗ ΑΠΛΑ ΤΑ ΑΓΑΛΜΑΤΑ ΜΑΣ ΚΑΙ ΑΠΟ ΤΟΝ ΛΟΥΒΡΟ ΠΙΣΟ,https://www.youtube.com/watch?v=avB5OtMKQRc,2023-11-25,Greek,5
Σταθακόπουλος: Τα «Γλυπτά του Παρθενώνα» ήταν μόνο η αφορμή,Ο Λούλης ήταν μόνο για σιοου,https://www.youtube.com/watch?v=avB5OtMKQRc,2023-11-25,Greeklish,2
Σταθακόπουλος: Τα «Γλυπτά του Παρθενώνα» ήταν μόνο η αφορμή,🇬🇷🇨🇾🇨🇾🇬🇷,https://www.youtube.com/watch?v=avB5OtMKQRc,2023-11-24,English,2
Σταθακόπουλος: Τα «Γλυπτά του Παρθενώνα» ήταν μόνο η αφορμή,Και ειδα λεει στον υπνο μου οτι ο λογος ηταν τα eurofighter.,https://www.youtube.com/watch?v=avB5OtMKQRc,2023-11-28,Greek,5
Σταθακόπουλος: Τα «Γλυπτά του Παρθενώνα» ήταν μόνο η αφορμή,Καλησπέρα σας και ο Ερτογανσαφου πανυγηρισε για την ακύρωση του Μητσοτάκη τώρα τη λέει που του ακύρωσε ο Ιρανός την επίσκεψη του στην τουρκια ??,https://www.youtube.com/watch?v=avB5OtMKQRc,2023-11-24,Greek,2
Σταθακόπουλος: Τα «Γλυπτά του Παρθενώνα» ήταν μόνο η αφορμή,Ποιο είναι το άρθρο που αναφέρει ο κύριος Σταθακοπουλος ????? Του Τούρκου δημοσιογράφου,https://www.youtube.com/watch?v=avB5OtMKQRc,2023-11-26,Greek,2
Σταθακόπουλος: Τα «Γλυπτά του Παρθενώνα» ήταν μόνο η αφορμή,The Indian jewel is at the British museum and the India coverment whant them back so if the India primister came to England is he going to refuse to see him,https://www.youtube.com/watch?v=avB5OtMKQRc,2023-11-25,English,5
Σταθακόπουλος: Τα «Γλυπτά του Παρθενώνα» ήταν μόνο η αφορμή,Εμας μας ειχαν κατοχη πριν αναλαβει ηαμερικη,https://www.youtube.com/watch?v=avB5OtMKQRc,2023-11-14,English,2
Σταθακόπουλος: Τα «Γλυπτά του Παρθενώνα» ήταν μόνο η αφορμή,Παντα τουρκοφιλοι δεν ηταν????.,https://www.youtube.com/watch?v=avB5OtMKQRc,2023-11-26,Greeklish,2
Σταθακόπουλος: Τα «Γλυπτά του Παρθενώνα» ήταν μόνο η αφορμή,Η Μερκούρη  εκανε αγώνα  χρόνων  και δεν εγινε τιποτα.για δανεισμό  εγω θυμάμαι  λενε οι Βρετανοί..,https://www.youtube.com/watch?v=avB5OtMKQRc,2023-11-26,English,5
Σταθακόπουλος: Τα «Γλυπτά του Παρθενώνα» ήταν μόνο η αφορμή,Μας τα κλέψανε,https://www.youtube.com/watch?v=avB5OtMKQRc,2023-10-24,Other,2
Σταθακόπουλος: Τα «Γλυπτά του Παρθενώνα» ήταν μόνο η αφορμή,"«Της Μελίνα Μερκούρη» ; 2:00
",https://www.youtube.com/watch?v=avB5OtMKQRc,2023-11-26,English,2
Σταθακόπουλος: Τα «Γλυπτά του Παρθενώνα» ήταν μόνο η αφορμή,οι συμμαχοι μας οι αγαπημενοι...τι λετε τωρα φιλοδυτικοι?,https://www.youtube.com/watch?v=avB5OtMKQRc,2023-11-24,Greek,2
Σταθακόπουλος: Τα «Γλυπτά του Παρθενώνα» ήταν μόνο η αφορμή,"Γιαυτό δεν πρέπει να δανιζη Αρχαία η Ελλαδα
 όπου  είναι
 Η Ιστορία  μας",https://www.youtube.com/watch?v=avB5OtMKQRc,2023-11-25,Greeklish,5
Σταθακόπουλος: Τα «Γλυπτά του Παρθενώνα» ήταν μόνο η αφορμή,"Ψαχνουμε, παντα  να φταιει αλος εκτος απο μας.",https://www.youtube.com/watch?v=avB5OtMKQRc,2023-11-26,Other,2
Σταθακόπουλος: Τα «Γλυπτά του Παρθενώνα» ήταν μόνο η αφορμή,"Αλήθεια οί Πρωθυπουργοί τής Ελλάδος σέ συμβουλεύονται ; 
Ρητορική ερώτηση …
🇬🇷🇬🇷🇬🇷🇬🇷",https://www.youtube.com/watch?v=avB5OtMKQRc,2023-11-27,English,2
Σταθακόπουλος: Τα «Γλυπτά του Παρθενώνα» ήταν μόνο η αφορμή,Κάνε άλλη δουλειά   φιλε,https://www.youtube.com/watch?v=avB5OtMKQRc,2023-11-26,Greeklish,5
Σταθακόπουλος: Τα «Γλυπτά του Παρθενώνα» ήταν μόνο η αφορμή,Τα μάρμαρα έχουν αγοραστεί και αφαιρεθεί με την άδεια της τότε αρχής που διοικούσε τον ελλαδικό χώρο. Το να μιλάμε για κλεψιά είναι υπερβολή και ανακρίβεια.,https://www.youtube.com/watch?v=avB5OtMKQRc,2023-11-27,English,2
Σταθακόπουλος: Τα «Γλυπτά του Παρθενώνα» ήταν μόνο η αφορμή,O sounak ine o kenourios Tramp.pou o Erdoğan ton ekane oti ithele..,https://www.youtube.com/watch?v=avB5OtMKQRc,2023-11-26,Other,5
Σταθακόπουλος: Τα «Γλυπτά του Παρθενώνα» ήταν μόνο η αφορμή,"His behaviour ( UK PM ) wasn't right. But then again if a person's character comes with the following features, Weird-Abnormal, Liar, Immoderate, Arrogant, LAMOGIO & Traitor... Then the OTHERS will NOT HESITATE to treat him as he truly is!",https://www.youtube.com/watch?v=avB5OtMKQRc,2023-11-27,English,5
Σταθακόπουλος: Τα «Γλυπτά του Παρθενώνα» ήταν μόνο η αφορμή,Η μόνη φορά που στηρίζω Μητσοτάκη. Η μόνη φορά που τον συμπάθησα...,https://www.youtube.com/watch?v=avB5OtMKQRc,2023-11-25,Greek,2
